,Train_Loss,Train_Accuracy,Val_Loss,Val_Accuracy,Epoch
0,0.6237917755444845,0.7478945033347353,0.4037801356315613,0.841796875,1
1,0.4146211162408193,0.8560505319148937,0.38768978118896485,0.8662109375,2
2,0.40721789757410687,0.8546099288666502,0.3771237272024155,0.8671875,3
3,0.3896263332366943,0.8608156030482434,0.36577335488796237,0.8671875,4
4,0.38528579529126483,0.8653590425531915,0.4020806776285171,0.849609375,5
5,0.3845186634063721,0.8692375884411183,0.35739619088172914,0.8740234375,6
6,0.38260029029846193,0.8710106382978723,0.36275322794914244,0.8818359375,7
7,0.38144732689857486,0.8717863477290945,0.3729727430343628,0.8623046875,8
8,0.3756212380727132,0.8721187945376051,0.37430850172042845,0.8759765625,9
9,0.37119832332928976,0.8740026595744681,0.3867686972618103,0.8583984375,10
10,0.35986857291062674,0.8810948583673923,0.3850669226646423,0.8779296875,11
11,0.3625367735226949,0.8778812054623949,0.36520225620269775,0.86328125,12
12,0.35231987182299296,0.8803191489361702,0.3388242037296295,0.8818359375,13
13,0.34574349252382913,0.8849734042553191,0.33764396798610685,0.876953125,14
14,0.33050309399763744,0.8914007094312222,0.34881631326675416,0.8671875,15
15,0.34249835991859434,0.883311170212766,0.3343533149957657,0.8984375,16
16,0.32697308508555095,0.8860815604950519,0.40483644819259645,0.8291015625,17
17,0.32612003342310586,0.8926196808510638,0.34772851157188417,0.859375,18
18,0.3254584994316101,0.883200354398565,0.31656906175613403,0.8916015625,19
19,0.32107319219907127,0.8936170212765957,0.30869359290599824,0.89453125,20
20,0.3062832413117091,0.9049202127659575,0.31388892817497255,0.873046875,21
21,0.3053102745612462,0.898825354398565,0.3117788017988205,0.9072265625,22
22,0.29554494547843935,0.9001551416326077,0.28805795061588285,0.9052734375,23
23,0.29087497615814206,0.9000443264524988,0.31417644691467284,0.892578125,24
24,0.299878298441569,0.8955008863134587,0.4040380519628525,0.8798828125,25
25,0.28795529015858967,0.9037012413461157,0.3006520664691925,0.8837890625,26
26,0.27508419076601665,0.9138962765957447,0.2826413780450821,0.908203125,27
27,0.27234060498078666,0.9079122340425532,0.2697456204891205,0.904296875,28
28,0.27367640582720437,0.9086879434737754,0.2866715121269226,0.9130859375,29
29,0.26666808235645295,0.9078014182283524,0.2740251237154007,0.912109375,30
30,0.2705774838129679,0.9092420212765957,0.2750888664722443,0.9111328125,31
31,0.27469641041755677,0.9085771276595744,0.290975387096405,0.8974609375,32
32,0.26165457304318746,0.9146719860269669,0.2859737377166748,0.9111328125,33
33,0.2663685876131058,0.9096852838993073,0.28621381521224976,0.89453125,34
34,0.2616971609592438,0.911679964750371,0.28959151601791383,0.9033203125,35
35,0.2588985716899236,0.9127881203560119,0.2656387388110161,0.9072265625,36
36,0.2714344485600789,0.9106826243248392,0.2885883557796478,0.908203125,37
37,0.2560573876102765,0.9177748224836715,0.28795274257659914,0.8935546875,38
38,0.25254949907461804,0.9166666668780307,0.264954554438591,0.9140625,39
39,0.2597569724321365,0.9125664893617021,0.2561868031024933,0.9072265625,40
40,0.2551581476132075,0.9213209221971795,0.26029391169548033,0.9013671875,41
41,0.24517700719833374,0.9188829787234043,0.2545957874953747,0.9169921875,42
42,0.25536919140815734,0.9148936170212766,0.2643549222946167,0.9150390625,43
43,0.25029533632596335,0.9194370565262246,0.28243019980192186,0.9150390625,44
44,0.27230353152751924,0.9107934395049481,0.25743367469310763,0.9130859375,45
45,0.2326268318494161,0.9253102838993073,0.2502607133388519,0.9140625,46
46,0.23244746951262157,0.919991134963137,0.26015706396102906,0.916015625,47
47,0.24766444186369577,0.919104609717714,0.27415497446060183,0.904296875,48
48,0.250938507437706,0.9096852838993073,0.2675598800778389,0.9052734375,49
49,0.23463997638225556,0.9214317373772885,0.24855176454782485,0.91796875,50
