,Train_Loss,Train_Accuracy,Val_Loss,Val_Accuracy,Epoch
0,0.5928511066607066,0.7696022727272728,0.39435397179921466,0.8418898805975914,1
1,0.4040600928579058,0.8573863636363637,0.3784183599948883,0.8655133917927742,2
2,0.39185568336078097,0.8673295454545454,0.38681528623898825,0.8668154751261076,3
3,0.38918029730660575,0.8670454545454546,0.39447844330469767,0.8638392860690752,4
4,0.38663175467082433,0.8654356062412262,0.39040719493230186,0.862537202735742,5
5,0.38042295476368493,0.8731060607866807,0.36053040583928425,0.8755580360690752,6
6,0.36554449376038145,0.8767045454545455,0.37688893532752993,0.8599330360690752,7
7,0.3647412409101214,0.8814393937587738,0.3717355213960012,0.8824404751261076,8
8,0.35788253111498697,0.8832386363636363,0.3705433316230774,0.8764880945285162,9
9,0.34652546958412445,0.8931818181818182,0.351333429813385,0.870349702735742,10
10,0.34043356725147794,0.8896780301224102,0.351960414091746,0.8807663694024086,11
11,0.3286508299282619,0.8897727272727273,0.3773027093410492,0.8850446417927742,12
12,0.34148069190979,0.8891098483042283,0.3338952314456304,0.88671875,13
13,0.3478282905306135,0.8793560607866807,0.342320042292277,0.885974702735742,14
14,0.3417816938672747,0.8874053028496829,0.35839174369970955,0.8993675584594408,15
15,0.3288898357323238,0.893371211940592,0.3516228048006694,0.8673735111951828,16
16,0.3196675293190139,0.8926136363636363,0.31145279681682586,0.9045758917927742,17
17,0.32312882832118445,0.8904356062412262,0.3152446499665578,0.9045758917927742,18
18,0.2917157281296594,0.9068181818181819,0.27576054195563,0.9088541666666666,19
19,0.2854608340433666,0.90625,0.2776820969581604,0.9025297611951828,20
20,0.28817243606703624,0.9048295454545454,0.29601578823725383,0.878162202735742,21
21,0.28480233696528845,0.9073863636363636,0.2998877872625987,0.9045758917927742,22
22,0.2813761069859777,0.9102272727272728,0.2929431618849436,0.9077380945285162,23
23,0.27805213723863875,0.9078598483042284,0.28727294437090556,0.9019717251261076,24
24,0.2589497129576547,0.9143939392133192,0.27294149216016134,0.9120163694024086,25
25,0.27037824681827,0.9067234846678647,0.26817025581995646,0.9006696417927742,26
26,0.27338755692754474,0.9115530301224102,0.2637414377530416,0.9129464278618494,27
27,0.25681547616209305,0.9137310607866808,0.3216301167011261,0.9075520833333334,28
28,0.25898401139463695,0.9108901516957717,0.2379029870033264,0.91796875,29
29,0.24862361317021506,0.9158143937587738,0.28903798055648805,0.913318452735742,30
30,0.24446518626383373,0.9177083335139534,0.2581829947034518,0.9114583333333334,31
31,0.24795402990068707,0.9132575755769556,0.27664423883954686,0.9140625,32
32,0.2467923972606659,0.9165719698775898,0.2842505009969076,0.9029017860690752,33
33,0.24333412610633032,0.9177083335139534,0.24008270005385082,0.9228050584594408,34
34,0.24357288107275962,0.91875,0.23592509877681733,0.9159226194024086,35
35,0.2219059259550912,0.9282196971503172,0.2415373728076617,0.9175967251261076,36
36,0.23441934880188534,0.922253788059408,0.24366544260581335,0.9049479166666666,37
37,0.21787462149347578,0.9266098483042283,0.2534249961773554,0.9188988084594408,38
38,0.24040302835191998,0.919128788059408,0.21911158394813537,0.9120163694024086,39
39,0.238771139894213,0.9168560607866807,0.22249528555075326,0.9228050584594408,40
40,0.22745041627543314,0.9215909090909091,0.228797402938207,0.9185267860690752,41
41,0.22413296420233592,0.9227272727272727,0.21439179595311483,0.9198288694024086,42
42,0.2271931493112019,0.9244318181818182,0.24916530551513036,0.9166666666666666,43
43,0.2354817865405764,0.9176136363636364,0.24701379625002542,0.9215029751261076,44
44,0.22121644708088467,0.9263257573951375,0.295894374926885,0.91015625,45
45,0.2329289163521358,0.9199810607866807,0.24366624681154886,0.9237351194024086,46
46,0.238205144907747,0.9196022727272727,0.22159529746572176,0.9283854166666666,47
47,0.23442920230116163,0.9194128789684989,0.23167697205146154,0.9192708333333334,48
48,0.22758193346432276,0.9236742426048625,0.216917494058609,0.9237351194024086,49
49,0.21801003323282514,0.9230113636363636,0.2606834460894267,0.9081101194024086,50
