,Train_Loss,Train_Accuracy,Val_Loss,Val_Accuracy,Epoch
0,1.8756591573442731,0.20539772727272726,1.4434134918848673,0.4274553582072258,1
1,1.3232453853743418,0.41448863636363636,1.0755307626724244,0.4940476194024086,2
2,1.1134497038296292,0.503787878968499,0.9408122380574544,0.586681547264258,3
3,1.015782442161015,0.5497159090909091,0.8971820731163025,0.6439732139309248,4
4,0.9865159640993391,0.5775568181818181,0.8794685126940409,0.621837797264258,5
5,0.9254527103560312,0.603787878968499,0.869746408144633,0.6599702388048172,6
6,0.8872158412252154,0.6304924244230444,0.7945572641690573,0.694568452735742,7
7,0.882976784161159,0.6388257573951375,0.8046281644503276,0.6795014888048172,8
8,0.8525189234188625,0.680965909090909,0.6640881683031717,0.7380952388048172,9
9,0.7966270124571664,0.6924242426048626,0.7560869495073954,0.7036830360690752,10
10,0.7459178320339748,0.7098484846678648,0.6320555402437846,0.762462797264258,11
11,0.7576499218940735,0.7038825755769557,0.6773667268753052,0.749255952735742,12
12,0.7310000785418919,0.7136363636363636,0.7094348508516948,0.7176339278618494,13
13,0.7374215877396719,0.7119318181818182,0.6753874129454295,0.7615327388048172,14
14,0.7188107140404838,0.7182765153321353,0.6299038530985515,0.7632068445285162,15
15,0.7127158099583217,0.7228219698775898,0.7411745613416036,0.7046130945285162,16
16,0.6920812092508588,0.7324810607866807,0.6538345669110616,0.7561383917927742,17
17,0.6906097564356668,0.7274621210315011,0.6676496928532918,0.7438616082072258,18
18,0.6645788955688476,0.7454545454545455,0.6095582504272461,0.7810639888048172,19
19,0.6544754481315613,0.7455492426048625,0.6571760063171387,0.7593005945285162,20
20,0.6459259159564972,0.7614583335139534,0.5874596041043599,0.780505952735742,21
21,0.6519919291904994,0.7513257573951374,0.6104779941240946,0.757068452735742,22
22,0.637105515071324,0.7521780301224101,0.6246252732276917,0.7745535721381506,23
23,0.6240088312966483,0.7634469698775899,0.6416210195223491,0.7321428582072258,24
24,0.6461738322802952,0.7649621210315011,0.5990506326357523,0.772693452735742,25
25,0.6152728715624128,0.7662878789684989,0.6319364727338155,0.7732514888048172,26
26,0.6314831841332572,0.7554924244230444,0.5816568350791931,0.7842261915405592,27
27,0.6169901759283883,0.7717803028496829,0.5785114147663116,0.8017113084594408,28
28,0.595787422146116,0.7770833335139534,0.5933630932172139,0.7797619054714838,29
29,0.6086153192520142,0.7645833335139535,0.5699434145291646,0.7905505945285162,30
30,0.6218534763199942,0.7599431818181818,0.589843026081721,0.7602306554714838,31
31,0.6090137237480708,0.7733901516957716,0.5863956707318624,0.7853422611951828,32
32,0.6093317569323948,0.775662878968499,0.570721939086914,0.8009672611951828,33
33,0.6017512398447309,0.7760416664860466,0.5634480520089468,0.80859375,34
34,0.5851963013921465,0.7821022727272727,0.5728156072298686,0.7996651778618494,35
35,0.5879223748275212,0.7785984846678647,0.5466501355171204,0.8087797611951828,36
36,0.5885123089381626,0.7709280301224102,0.5937026003201803,0.7622767860690752,37
37,0.6110799577917372,0.7660984846678647,0.544829681078593,0.7916666666666666,38
38,0.5900629459449223,0.7754734846678647,0.5628506325085958,0.7879464278618494,39
39,0.5731377273287092,0.7840909090909091,0.5524962368011475,0.8173363084594408,40
40,0.5715438588006155,0.778503788059408,0.5601462729771932,0.7699032748738924,41
41,0.5652215656552996,0.7874053028496829,0.6533836775620778,0.7674851194024086,42
42,0.5725692882537842,0.7844696971503171,0.5955278170903524,0.7713913694024086,43
43,0.6170809717178345,0.7764204545454545,0.5980319606463115,0.7706473221381506,44
44,0.5776437273025513,0.7845643937587738,0.5343379307587941,0.7879464278618494,45
45,0.571361179283687,0.7917613636363636,0.6274121491909027,0.7860863084594408,46
46,0.5588078796522958,0.7950757573951375,0.5446275378863017,0.796130952735742,47
47,0.5525345541749682,0.7883522727272727,0.4887638927300771,0.8165922611951828,48
48,0.5803398678302765,0.7891098483042284,0.5073861275911331,0.8251488084594408,49
49,0.5433543778530189,0.7982954545454546,0.5297531486749649,0.7991071417927742,50
