,Train_Loss,Train_Accuracy,Val_Loss,Val_Accuracy,Epoch
0,0.6401005787849426,0.7521780301224101,0.423086545308431,0.8353794639309248,1
1,0.4235297323635646,0.8460227272727273,0.39056113199392956,0.8524925584594408,2
2,0.4024282509940011,0.8580492426048626,0.3862127105394999,0.8534226194024086,3
3,0.41077447615351,0.8517992426048625,0.4232754030227661,0.8270089278618494,4
4,0.39210776472091674,0.8595643937587738,0.3817191669543584,0.8645833333333334,5
5,0.3816636698927198,0.8642992426048626,0.38936740843455,0.8534226194024086,6
6,0.3918976705925805,0.8600378789684989,0.37609574921925865,0.8673735111951828,7
7,0.37220920746667047,0.8737689392133192,0.39101652685801186,0.8768601194024086,8
8,0.36804016048567634,0.8726325755769556,0.3788246620496114,0.8729538694024086,9
9,0.3635728295189994,0.8799242426048626,0.3549781886736552,0.866443452735742,10
10,0.3584591315133231,0.8803977272727272,0.3692319032351176,0.8772321417927742,11
11,0.3598046610014779,0.8799242426048626,0.3816023069222768,0.8723958333333334,12
12,0.3512033402068274,0.8821969698775899,0.34460017943382265,0.8902529751261076,13
13,0.3552911423274449,0.8839015153321352,0.3499499345620473,0.8660714278618494,14
14,0.3466697275979178,0.8861742426048625,0.4159614245891571,0.8511904751261076,15
15,0.3392473246710641,0.8923295454545455,0.3468413728078206,0.87890625,16
16,0.33600990858248303,0.8892045454545454,0.32932075842221575,0.8893229166666666,17
17,0.33556971754346576,0.8867424244230444,0.3349380616346995,0.8876488084594408,18
18,0.3209590720619474,0.8995265153321352,0.31450003004074095,0.9025297611951828,19
19,0.3143131196839469,0.8918560607866808,0.34036915040016175,0.8919270833333334,20
20,0.3239552957671029,0.8982007573951375,0.29432750336329144,0.8921130945285162,21
21,0.31933181016785755,0.8991477272727273,0.3189362983703613,0.8941592251261076,22
22,0.30379156775133953,0.9014204545454545,0.32857317503293354,0.8768601194024086,23
23,0.3039442253964288,0.8995265153321352,0.2933776908715566,0.8885788694024086,24
24,0.30878890340668813,0.8981060607866808,0.2801148246526718,0.9006696417927742,25
25,0.29047413764681135,0.9009469698775898,0.2825196262200673,0.9042038694024086,26
26,0.2883026963302067,0.9036931818181818,0.26828464460372925,0.9042038694024086,27
27,0.2836420405932835,0.9072916664860465,0.26430921459198,0.9064360111951828,28
28,0.28489064965929306,0.9049242426048626,0.27804974794387816,0.8967633917927742,29
29,0.2674761481966291,0.9120265153321353,0.2692230272293091,0.8995535721381506,30
30,0.2545168615749904,0.9114583335139534,0.2949724566141764,0.9146205360690752,31
31,0.27448933742727555,0.9079545454545455,0.2728050257364909,0.9107142860690752,32
32,0.25789791107177734,0.9143939392133192,0.2597983672618866,0.9025297611951828,33
33,0.24794385088341578,0.915625,0.26553748893737794,0.9081101194024086,34
34,0.25129299429484775,0.9096590909090909,0.2609626224040985,0.8989955360690752,35
35,0.2473656527825764,0.912784090909091,0.2326013615926107,0.9185267860690752,36
36,0.24403443548509052,0.9213068181818181,0.30950240111351013,0.8928571417927742,37
37,0.2534246946402958,0.9117424244230444,0.2557607748111089,0.9136904751261076,38
38,0.24031598131997245,0.9130681818181818,0.2314569307168325,0.9205729166666666,39
39,0.2362712015935353,0.9232954545454546,0.24626830192406973,0.9198288694024086,40
40,0.23176032039097377,0.9149621210315011,0.23312909332911175,0.9254092251261076,41
41,0.23574548176356724,0.9182765153321353,0.2455137139161428,0.9084821417927742,42
42,0.2560759711776461,0.9080492426048625,0.2355588403145472,0.921875,43
43,0.22951483145781926,0.9226325755769557,0.2291294276913007,0.9244791666666666,44
44,0.2221489587170737,0.9182765153321353,0.24464260856310527,0.9155505945285162,45
45,0.24545686289242336,0.9120265153321353,0.37010898303985595,0.8911830360690752,46
46,0.24072063779830932,0.9161931818181818,0.2507436184088389,0.9162946417927742,47
47,0.23563923358917235,0.9193181818181818,0.24318753870328266,0.9175967251261076,48
48,0.23063083116497313,0.9258522727272728,0.23430927292505901,0.9202008917927742,49
49,0.2183153177329472,0.9228219698775898,0.22098010267814,0.9296875,50
