,Train_Loss,Train_Accuracy,Val_Loss,Val_Accuracy,Epoch
0,1.8449517976215908,0.2096590909090909,1.5386401716868083,0.2553943457702796,1
1,1.4046326118877956,0.37367424260486254,1.1053817021052044,0.5048363097012043,2
2,1.141738218988691,0.48304924233393237,1.026878488858541,0.5731026778618494,3
3,1.0355372516087122,0.5392045454545454,0.9387695336341858,0.6103050597012043,4
4,0.9969431577410017,0.571590909090909,0.9330385808944702,0.6069568445285162,5
5,0.9995326827594212,0.5660984846678647,0.9043108720779419,0.659412202735742,6
6,0.9515108276094709,0.593276515061205,0.9260666890144348,0.6123511915405592,7
7,0.9426716726848058,0.6087121213024312,0.9341569682757059,0.6136532748738924,8
8,0.9144755573953901,0.6245265153321353,0.830989856561025,0.668712797264258,9
9,0.875499723638807,0.6596590909090909,0.7633667287826538,0.7228422611951828,10
10,0.8704372069495064,0.668371211940592,0.7956348950068156,0.6910342263678709,11
11,0.8069713671548026,0.687026515061205,0.7270550926526388,0.7215401778618494,12
12,0.7880715126310076,0.6986742426048625,0.6917775209744771,0.7501860111951828,13
13,0.7834218038150242,0.7086174244230444,0.7527705766359964,0.7094494054714838,14
14,0.7554565287998745,0.7119318181818182,0.6848651224772135,0.7758556554714838,15
15,0.7275127660206386,0.7247159090909091,0.6895376176834106,0.735119047264258,16
16,0.7431129833289555,0.7215909090909091,0.6275207841396332,0.7669270833333334,17
17,0.7292378735542298,0.7250946971503172,0.8531908302307128,0.6951264888048172,18
18,0.6963644796780177,0.7323863636363637,0.7169926058451335,0.7384672611951828,19
19,0.6780914657456534,0.7446022727272728,0.6628310446739196,0.742931547264258,20
20,0.6738945389134543,0.759090909090909,0.7950682064692179,0.7204241082072258,21
21,0.6669617141655513,0.7561553028496829,0.5871281906366348,0.7978050584594408,22
22,0.6786400613103594,0.7491477272727273,0.6129105502764384,0.7823660721381506,23
23,0.6472667364903859,0.759375,0.6019236334164937,0.7792038694024086,24
24,0.6427720417976379,0.7603219698775898,0.5689273092746735,0.7948288694024086,25
25,0.6497926742008754,0.7540719698775898,0.5979867917299271,0.7678571417927742,26
26,0.6491606319972447,0.7571969698775899,0.5616508930126826,0.8020833333333334,27
27,0.6297261074611119,0.762878788059408,0.5399046941598257,0.8177083333333334,28
28,0.6124699531282698,0.7676136363636363,0.5766859216690063,0.7797619054714838,29
29,0.6176851100921631,0.7675189392133193,0.663291015625,0.7615327388048172,30
30,0.6172063370432173,0.766003788059408,0.5634320368766784,0.8061755945285162,31
31,0.5954840003081731,0.7737689392133192,0.5242760969797771,0.811755952735742,32
32,0.6185411617074694,0.7702651516957717,0.5542927079200745,0.7989211305975914,33
33,0.6129888508660453,0.774715909090909,0.5455579864184061,0.8087797611951828,34
34,0.6064776915141514,0.7794507573951375,0.5411560434500376,0.7938988084594408,35
35,0.5931543461935861,0.7794507573951375,0.5448471218744914,0.7927827388048172,36
36,0.5702020105293819,0.7876893937587738,0.5839706664085388,0.7948288694024086,37
37,0.5822184549059186,0.7859848483042283,0.5565895263353984,0.8026413694024086,38
38,0.5998815518447331,0.7779356062412262,0.5772210394541423,0.7808779751261076,39
39,0.5724900972161974,0.7845643937587738,0.4967188555399577,0.8251488084594408,40
40,0.5743482210295541,0.7872159090909091,0.6917474037806193,0.7367931554714838,41
41,0.5753499500070299,0.7892992426048625,0.5358700030644735,0.8002232139309248,42
42,0.5628836866787502,0.791287878968499,0.487150755405426,0.8329613084594408,43
43,0.5749092290060861,0.7874053028496829,0.5219167062044143,0.8216145833333334,44
44,0.5623686607224601,0.7948863636363637,0.5019674630959828,0.8186383917927742,45
45,0.5690106981822423,0.7888257573951375,0.5220972406069437,0.8017113084594408,46
46,0.549733998298645,0.7997159090909091,0.5440549281438192,0.8031994054714838,47
47,0.5659122700350625,0.7946969698775899,0.4886760247548421,0.831287202735742,48
48,0.5536457152366638,0.805965909090909,0.4927603660027186,0.8381696417927742,49
49,0.5437842109543937,0.7991477272727273,0.5019281466007233,0.8136160721381506,50
